,ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
688,25578,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,226500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5100.0,EQUI,766,EXP,65-74,to_inst,,North,direct,1,
689,25579,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,296500,5.125,0.9368,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4500.0,EXP,640,EXP,25-34,to_inst,93.23899371,south,direct,0,42.0
690,25580,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,356500,4.375,0.0923,460.04,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4080.0,CIB,647,CIB,25-34,not_inst,94.31216931,North,direct,0,47.0
691,25581,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,3.99,0.6476,3125.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3360.0,EXP,525,CIB,55-64,to_inst,71.95945946,south,direct,0,47.0
692,25582,2019,ncf,Male,nopre,type3,p3,l1,nopc,nob/c,566500,3.375,-0.3777,1071.48,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,7920.0,CIB,656,CIB,35-44,not_inst,87.42283951,North,direct,0,49.0
693,25583,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,396500,3.49,0.3766,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,,CRIF,720,CIB,45-54,not_inst,86.5720524,North,direct,0,
694,25584,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,216500,,,,240.0,not_neg,not_int,lpsm,258000.0,sb,pr,home,1U,10080.0,EXP,623,EXP,55-64,to_inst,83.91472868,North,direct,1,34.0
695,25585,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,3.125,0.3664,3996.87,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6180.0,CIB,718,EXP,35-44,to_inst,74.28057554,south,direct,0,40.0
696,25586,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,316500,3.99,0.6601,3102.5,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4020.0,CRIF,846,CIB,45-54,to_inst,86.00543478,central,direct,0,47.0
697,25587,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,366500,3.25,0.6074,8100.29,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4620.0,EXP,556,CIB,55-64,to_inst,83.67579909,North,direct,0,56.0
698,25588,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,864,EXP,35-44,to_inst,,south,direct,1,
699,25589,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,466500,3.125,0.3404,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,,CIB,867,CIB,45-54,not_inst,78.01003344,North,direct,0,
700,25590,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,366500,3.75,0.0852,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,8100.0,CRIF,659,EXP,65-74,to_inst,99.5923913,south,direct,0,37.0
701,25591,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,lpsm,268000.0,sb,pr,home,1U,2340.0,EXP,757,CIB,45-54,to_inst,99.44029851,North,direct,1,61.0
702,25592,2019,,Female,nopre,type1,p1,l1,nopc,nob/c,366500,4.0,0.2948,7118.48,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,9300.0,CIB,580,CIB,35-44,not_inst,69.41287879,North,direct,0,31.0
703,25593,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,4.875,0.5343,2100.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,6780.0,CIB,873,EXP,25-34,to_inst,79.04040404,North,direct,0,20.0
704,25594,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2220.0,EQUI,717,EXP,45-54,to_inst,,North,direct,1,
705,25595,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,,CRIF,845,EXP,55-64,to_inst,72.48953975,North,direct,1,
706,25596,2019,ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,4.625,,3557.92,324.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,3U,,EQUI,845,EXP,,,75.29761905,south,direct,1,
707,25597,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.1519,3910.0,360.0,not_neg,not_int,not_lpsm,2308000.0,sb,pr,home,1U,7440.0,CRIF,756,EXP,65-74,to_inst,27.14471404,North,direct,0,33.0
708,25598,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,316500,4.5,0.8613,1228.54,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7020.0,CIB,778,EXP,45-54,to_inst,86.00543478,North,direct,0,32.0
709,25599,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,556500,4.0,0.2291,1787.19,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,7680.0,EXP,795,EXP,45-54,not_inst,82.07964602,North,direct,0,47.0
710,25600,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,,,,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3420.0,CIB,744,EXP,<25,to_inst,89.14141414,North,direct,1,40.0
711,25601,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,1506500,,,,360.0,neg_amm,not_int,not_lpsm,1948000.0,sb,pr,home,1U,39300.0,CRIF,877,CIB,65-74,to_inst,77.33572895,south,direct,1,30.0
712,25602,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,-0.1541,6792.09,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,14100.0,EXP,833,EXP,45-54,to_inst,70.5026455,North,direct,0,8.0
713,25603,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,726500,3.25,0.1674,7250.0,240.0,not_neg,not_int,not_lpsm,1258000.0,sb,pr,home,1U,17580.0,EXP,762,EXP,45-54,not_inst,57.75039746,south,direct,0,20.0
714,25604,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,116500,3.75,-0.0027,1431.25,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,5880.0,CRIF,599,EXP,65-74,to_inst,98.72881356,south,direct,0,26.0
715,25605,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,246500,4.5,1.3375,2719.34,360.0,not_neg,not_int,lpsm,258000.0,sb,pr,home,1U,3960.0,CIB,728,CIB,45-54,to_inst,95.54263566,North,direct,0,40.0
716,25606,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,456500,,,,300.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,5340.0,EQUI,556,EXP,45-54,not_inst,,North,direct,1,
717,25607,2019,cf,Sex Not Available,nopre,type1,p3,l2,opc,nob/c,256500,5.25,0.082,,360.0,not_neg,int_only,not_lpsm,608000.0,sb,pr,home,1U,9000.0,CIB,720,EXP,35-44,to_inst,42.1875,south,direct,0,30.0
718,25608,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,426500,3.25,-0.3485,0.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,6360.0,CIB,556,CIB,25-34,not_inst,99.64953271,central,direct,0,41.0
719,25609,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,246500,4.25,0.0898,0.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2640.0,CRIF,749,CIB,25-34,not_inst,99.39516129,central,direct,0,45.0
720,25610,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,136500,3.99,0.3694,1749.5,360.0,not_neg,not_int,not_lpsm,168000.0,sb,sr,home,1U,6360.0,CIB,864,EXP,55-64,to_inst,81.25,North,direct,0,27.0
721,25611,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,86500,3.99,1.3009,1630.39,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,5100.0,CIB,724,CIB,35-44,to_inst,67.578125,south,direct,0,22.0
722,25612,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,316500,4.75,1.528,0.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4380.0,EXP,544,CIB,45-54,to_inst,96.49390244,North,direct,0,60.0
723,25613,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,236500,3.49,-0.2302,1929.74,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,,CRIF,723,EXP,55-64,to_inst,76.78571429,south,direct,0,
724,25614,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,3.875,0.347,0.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,12840.0,EXP,614,EXP,35-44,to_inst,57.79132791,south,direct,0,20.0
725,25615,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,3.99,0.6552,6931.25,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,2940.0,CRIF,778,CIB,35-44,to_inst,33.93416928,North,direct,0,30.0
726,25616,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,1500.0,CIB,646,CIB,<25,not_inst,78.71621622,North,direct,1,49.0
727,25617,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,416500,3.75,0.0505,3291.8,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6360.0,EXP,710,CIB,45-54,not_inst,83.63453815,North,direct,0,39.0
728,25618,2019,ncf,Joint,nopre,type3,p4,l1,nopc,nob/c,606500,3.25,-0.2545,4542.18,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,,CIB,704,EXP,65-74,not_inst,96.57643312,North,direct,0,
729,25619,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,,,,360.0,not_neg,not_int,not_lpsm,148000.0,sb,sr,home,1U,3180.0,EXP,663,CIB,35-44,to_inst,85.47297297,North,direct,1,49.0
730,25620,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,116500,3.49,-0.2292,1557.42,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,,CIB,714,CIB,45-54,to_inst,73.73417722,North,direct,0,
731,25621,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,886500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,14580.0,EQUI,730,EXP,35-44,not_inst,,North,direct,1,
732,25622,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,236500,4.125,0.3338,1254.66,324.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6600.0,EXP,706,CIB,25-34,to_inst,57.96568627,North,direct,0,25.0
733,25623,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,296500,3.625,0.0176,3078.13,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3180.0,CIB,811,CIB,25-34,to_inst,90.39634146,North,direct,0,36.0
734,25624,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,546500,3.99,0.2805,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,10560.0,CIB,698,EXP,35-44,not_inst,92.94217687,south,direct,0,39.0
735,25625,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.25,-0.3368,3036.69,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5880.0,CRIF,558,CIB,45-54,to_inst,70.93301435,central,direct,0,28.0
736,25626,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,576500,3.625,-0.058,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,16200.0,CRIF,636,EXP,55-64,not_inst,57.76553106,North,direct,0,18.0
737,25627,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,96500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5100.0,EQUI,604,EXP,45-54,to_inst,,North,direct,1,
738,25628,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,606500,4.75,0.2872,0.0,360.0,neg_amm,not_int,not_lpsm,768000.0,sb,pr,home,1U,9360.0,EXP,894,CIB,45-54,not_inst,78.97135417,south,direct,0,45.0
739,25629,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,66500,3.49,0.9312,,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,1140.0,CRIF,618,CIB,65-74,to_inst,19.1091954,North-East,direct,0,47.0
740,25630,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.325,4926.52,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4800.0,EXP,736,EXP,45-54,to_inst,55.79896907,North,direct,0,31.0
741,25631,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.99,0.2429,1078.89,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,6900.0,CRIF,541,EXP,45-54,not_inst,55.53613054,North,direct,0,49.0
742,25632,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,1740.0,CIB,607,CIB,65-74,to_inst,84.09090909,North,direct,1,45.0
743,25633,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,316500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,0.0,EQUI,617,EXP,35-44,not_inst,,North,direct,1,
744,25634,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,546500,3.625,0.5843,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,,CRIF,724,EXP,25-34,not_inst,96.21478873,North,direct,0,
745,25635,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,496500,3.75,1.2674,3585.91,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,13200.0,CIB,865,EXP,25-34,not_inst,97.73622047,North,direct,0,34.0
746,25636,2019,ncf,Joint,pre,type2,p3,l1,nopc,b/c,326500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,8580.0,EXP,664,EXP,35-44,to_inst,86.37566138,North,direct,1,38.0
747,25637,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,346500,4.625,0.2448,0.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6120.0,CRIF,675,EXP,65-74,to_inst,69.57831325,south,direct,0,24.0
748,25638,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5400.0,EQUI,583,EXP,35-44,to_inst,,south,direct,1,
749,25639,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,,,,240.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,8760.0,CIB,733,EXP,45-54,to_inst,80.01101322,North,direct,1,44.0
750,25640,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480.0,EQUI,527,EXP,65-74,to_inst,,North,direct,1,
751,25641,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,436500,3.75,0.1492,12435.2,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,6300.0,CRIF,613,CIB,55-64,to_inst,49.71526196,south,direct,0,34.0
752,25642,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,326500,2.99,0.3201,11037.5,180.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,7980.0,EXP,649,EXP,35-44,to_inst,63.03088803,south,direct,0,24.0
753,25643,2019,cf,Sex Not Available,,type1,p4,l1,nopc,nob/c,156500,4.25,0.38,3747.8,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,8400.0,CRIF,615,EXP,>74,to_inst,34.17030568,south,direct,0,37.0
754,25644,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,436500,3.25,0.5462,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,,EXP,646,CIB,25-34,not_inst,95.30567686,central,direct,0,
755,25645,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,316500,2.875,-0.1542,4706.73,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,,EXP,607,EXP,55-64,not_inst,86.00543478,North,direct,0,
756,25646,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,256500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4440.0,EQUI,539,EXP,55-64,to_inst,,North,direct,1,
757,25647,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,556500,,,,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,11820.0,EXP,545,EXP,25-34,to_inst,94.64285714,south,direct,1,35.0
758,25648,2019,cf,Female,nopre,type1,p2,l2,nopc,nob/c,86500,,,,300.0,neg_amm,not_int,not_lpsm,118000.0,sb,ir,home,1U,2280.0,EXP,848,CIB,55-64,to_inst,73.30508475,North,direct,1,43.0
759,25649,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,286500,3.25,0.6173,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3240.0,CIB,786,CIB,25-34,not_inst,96.1409396,North,direct,0,53.0
760,25650,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,196500,3.875,0.2299,2202.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3240.0,CRIF,560,CIB,35-44,to_inst,79.23387097,south,direct,0,30.0
761,25651,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,3.625,0.0995,5806.43,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3900.0,CRIF,771,CIB,45-54,not_inst,94.59798995,North,direct,0,45.0
762,25652,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,11760.0,EQUI,699,EXP,45-54,not_inst,,south,direct,1,
763,25653,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,4.25,0.692,10372.34,360.0,not_neg,not_int,not_lpsm,1128000.0,sb,pr,home,1U,6300.0,CRIF,505,EXP,65-74,to_inst,64.40602837,North,direct,0,45.0
764,25654,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,3.99,0.1151,5437.5,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,3000.0,EXP,786,CIB,>74,to_inst,35.49578059,North,direct,0,44.0
765,25655,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,4.99,1.3552,0.0,360.0,neg_amm,int_only,not_lpsm,658000.0,sb,ir,home,1U,49920.0,CIB,626,CIB,35-44,not_inst,69.3768997,south,direct,0,40.0
766,25656,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.99,1.1194,4596.88,360.0,not_neg,not_int,not_lpsm,218000.0,sb,ir,home,1U,12480.0,CIB,569,CIB,45-54,to_inst,71.78899083,North,direct,0,31.0
767,25657,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.625,0.073,2036.5,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6600.0,CIB,787,EXP,65-74,not_inst,66.18303571,North,direct,0,20.0
768,25658,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,4.75,0.7581,4771.47,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,4980.0,EXP,801,CIB,45-54,to_inst,69.64882943,North,direct,0,41.0
769,25659,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,4.5,0.768,1086.46,360.0,not_neg,not_int,not_lpsm,498000.0,sb,ir,home,1U,7620.0,CRIF,743,CIB,55-64,not_inst,63.55421687,North-East,direct,0,48.0
770,25660,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7020.0,EQUI,574,EXP,55-64,not_inst,,North,direct,1,
771,25661,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,4.5,0.7995,3515.53,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,11460.0,CIB,641,EXP,55-64,to_inst,68.29954955,south,direct,0,37.0
772,25662,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,5.125,1.4909,2500.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5460.0,EXP,784,CIB,45-54,not_inst,71.28820961,North,direct,0,31.0
773,25663,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,3.99,1.0618,2222.02,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3600.0,EXP,785,CIB,35-44,to_inst,67.13709677,south,direct,0,37.0
774,25664,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,3.375,0.1574,358.78,180.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,8160.0,CRIF,858,EXP,45-54,not_inst,54.42913386,south,direct,0,26.0
775,25665,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,116500,5.375,1.2165,2627.2,360.0,not_neg,not_int,not_lpsm,208000.0,sb,ir,home,1U,5100.0,EXP,617,CIB,55-64,to_inst,56.00961538,south,direct,0,46.0
776,25666,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,216500,3.75,0.272,6380.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4620.0,CIB,673,EXP,25-34,to_inst,77.87769784,central,direct,0,32.0
777,25667,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,316500,4.5,1.4069,0.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4200.0,CIB,682,CIB,35-44,to_inst,86.00543478,North,direct,0,51.0
778,25668,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,386500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4440.0,EQUI,597,EXP,65-74,to_inst,,North,direct,1,
779,25669,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,8220.0,EQUI,834,EXP,45-54,not_inst,,central,direct,1,
780,25670,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,246500,3.99,0.9649,6095.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3900.0,CIB,630,CIB,45-54,to_inst,95.54263566,south,direct,0,41.0
781,25671,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,3.625,0.232,6869.63,288.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,6420.0,CRIF,884,CIB,35-44,to_inst,67.97658863,south,direct,0,48.0
782,25672,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,146500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3000.0,EXP,876,CIB,35-44,to_inst,70.43269231,North,direct,1,44.0
783,25673,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,4.25,0.0715,3987.13,360.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,4140.0,EXP,665,CIB,65-74,to_inst,77.05223881,North,direct,0,45.0
784,25674,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2280.0,EQUI,628,EXP,>74,to_inst,,North,direct,1,
785,25675,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6540.0,EQUI,873,EXP,55-64,to_inst,,North,direct,1,
786,25676,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.375,0.2543,7225.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3180.0,CIB,860,EXP,>74,to_inst,77.87769784,south,direct,0,31.0
787,25677,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,256500,4.75,0.3518,995.67,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,9060.0,EXP,745,EXP,35-44,not_inst,80.66037736,south,direct,0,24.0
788,25678,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,636500,3.99,0.2684,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,7500.0,CRIF,501,EXP,45-54,to_inst,95.28443114,south,direct,0,38.0
789,25679,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,316500,3.125,-0.477,460.87,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5400.0,EXP,582,EXP,>74,not_inst,90.94827586,North,direct,0,32.0
790,25680,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.75,0.4254,7696.25,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,10620.0,CIB,716,EXP,35-44,to_inst,75.65502183,south,direct,0,30.0
791,25681,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,,,,180.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,1440.0,CRIF,884,CIB,55-64,to_inst,65.75630252,south,direct,1,41.0
792,25682,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,3.99,1.1785,3560.0,108.0,not_neg,int_only,not_lpsm,218000.0,sb,pr,home,1U,4500.0,CIB,715,EXP,>74,to_inst,48.85321101,south,direct,0,39.0
793,25683,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,186500,4.5,0.7381,1345.0,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,4800.0,EXP,832,CIB,55-64,to_inst,89.66346154,south,direct,0,40.0
794,25684,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,3.99,-0.1666,179.04,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,3420.0,EXP,818,CIB,65-74,to_inst,57.75547445,south,direct,0,44.0
795,25685,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,166500,4.875,1.3206,3553.0,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,6660.0,CRIF,550,EXP,25-34,to_inst,93.53932584,south,direct,0,41.0
796,25686,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1140.0,EQUI,513,EXP,45-54,to_inst,,North,direct,1,
